"","CustomerId","Large","Medium","Small","VLarge","VMedium","VSmall","HightRisk","LowRisk","MediumRisk"
"959",1094,7,2,1,16879.550345,1313,5772.19993,0.240862093857141,0.70434910238179,0.054788803761069
"960",1095,10,2,1,64763.448265,1176.75,4122.99995,0.0588468704689718,0.924357578799973,0.0167955507310551
"961",1096,6,1,0,70184.247565,658.50003,0,0,0.990704764392192,0.00929523560780802
"962",1097,4,3,0,3116.349985,3134.50002,0,0,0.49854819464669,0.50145180535331
"963",1098,4,3,1,48619.24856,2275.30003,2473.79997,0.0463533168394522,0.91101279825699,0.0426338849035579
"964",1099,7,3,0,7784.00007,1387.7,0,0,0.848697625368379,0.15130237463162
"965",1100,4,2,0,3201.55006,567.95001,0,0,0.849330150032336,0.150669849967664
"966",1101,5,3,0,10351.949935,1714.29997,0,0,0.857926034725202,0.142073965274798
"967",1102,6,4,0,8587.49992,1838.399995,0,0,0.823669898043521,0.176330101956479
"968",1103,8,3,0,9243.65016,980.55001,0,0,0.904095186547976,0.0959048134520238
"969",1104,5,2,0,16380.44973,1085.75,0,0,0.93783707865569,0.0621629213443101
"970",1105,6,1,0,6222.350015,362.09999,0,0,0.945006797876051,0.0549932021239487
"971",1106,4,1,0,9446.39999,362.09999,0,0,0.963083041164466,0.0369169588355344
"972",1107,6,4,0,14161.74963,2478.199995,0,0,0.8510692609744,0.1489307390256
"973",1108,2,4,1,2905.00013,2015.800015,824.59999,0.143523509350842,0.50562189956157,0.350854591087588
"974",1109,6,3,0,15918.60021,1516,0,0,0.913046471858273,0.0869535281417273
"975",1110,8,2,0,53778.248615,841.50002,0,0,0.984593484206173,0.0154065157938272
"976",1111,12,1,0,16582.950275,417.7,0,0,0.975430351589889,0.0245696484101106
"977",1112,5,1,0,6820.999925,2050,0,0,0.768909929282859,0.231090070717141
"978",1113,8,3,0,14793.200085,1775.25,0,0,0.892853586733065,0.107146413266935
"979",1114,3,3,0,2513.75003,1557.850005,0,0,0.617386287550712,0.382613712449288
"980",1115,4,4,0,5226.85012,1455.85001,0,0,0.782146440558601,0.217853559441399
"981",1116,7,4,0,43725.14888,3186.800045,0,0,0.932068478969082,0.0679315210309182
"982",1117,7,1,0,53070.49821,626.55,0,0,0.988331760853042,0.0116682391469578
"983",1118,2,3,0,1267.65,2097.60001,0,0,0.376688209266211,0.623311790733789
"984",1119,6,3,0,8631.94984,2340.499965,0,0,0.786693035138473,0.213306964861527
"985",1120,7,3,0,12256.8004,2222.75001,0,0,0.84649039873055,0.15350960126945
"986",1121,6,0,0,7729.24992,0,0,0,1,0
"987",1122,5,4,0,7727.499995,2091.55005,0,0,0.786990590697208,0.213009409302792
"988",1123,4,3,1,2535.450005,1398.14998,4947.59994,0.557086878099977,0.285485072559044,0.157428049340979
"989",1124,4,0,0,10152.599755,0,0,0,1,0
"990",1125,4,1,0,68081.19764,1123.50003,0,0,0.983765552515562,0.0162344474844377
"991",1126,4,2,0,3798.699945,731.45,0,0,0.838537353314913,0.161462646685087
"992",1127,5,1,1,12685.349995,1537.5,824.59999,0.0547999821113876,0.843023237003303,0.10217678088531
"993",1128,4,0,1,15587.500445,0,4947.59994,0.240933808320412,0.759066191679588,0
"994",1129,7,3,1,5896.80009,3014.750005,824.59999,0.0846946670707573,0.605660352245895,0.309644980683348
"995",1130,4,1,0,13718.05008,208.85,0,0,0.985003841572762,0.0149961584272385
"996",1131,6,1,1,7071.350125,713.25,824.59999,0.0957812548187004,0.821371327247862,0.0828474179334371
"997",1132,6,2,0,7521.69997,1439.750055,0,0,0.839339610109581,0.160660389890418
"998",1133,10,3,0,38348.99908,905.54998,0,0,0.976931336579211,0.0230686634207893
"999",1134,3,3,1,3231.69998,1595.25,3298.39996,0.405939434529758,0.397730559774512,0.19633000569573
"1000",1135,9,2,0,14140.64976,1475.75003,0,0,0.905499984001114,0.094500015998886
"1001",1136,7,1,0,13839.550235,376.5,0,0,0.973515850480533,0.0264841495194674
"1002",1137,2,1,0,848.49996,603.75,0,0,0.584265783006116,0.415734216993884
"1003",1138,7,1,0,13526.450145,188.25,0,0,0.986273852289171,0.0137261477108292
"1004",1139,9,1,0,17270.15048,658.50003,0,0,0.963271076669562,0.0367289233304375
"1005",1140,5,1,1,9275.000025,155.5,4947.59994,0.344106658880084,0.645078282080229,0.0108150590396872
"1006",1141,2,2,0,2189.30005,1895.50008,0,0,0.53596258821114,0.46403741178886
"1007",1142,2,2,0,7282.90007,1665,0,0,0.813922821335219,0.186077178664781
"1008",1143,7,0,0,10821.80002,0,0,0,1,0
"1009",1144,4,1,0,2459.05004,1025,0,0,0.705802158915031,0.294197841084969
"1010",1145,8,3,1,15327.400185,1467.75,1649.19998,0.0894149137945517,0.831007872214727,0.0795772139907213
"1011",1146,3,1,0,9658.80034,611.699985,0,0,0.940441072426528,0.0595589275734724
"1012",1147,7,1,0,6382.50006,417.7,0,0,0.938575336561495,0.0614246634385048
"1013",1148,7,2,0,9520.99995,1085.75,0,0,0.897635938895684,0.102364061104316
"1014",1149,7,1,0,49985.5986,1123.50003,0,0,0.978017612125514,0.0219823878744856
"1015",1150,4,1,1,6781.000035,313.75,1649.19998,0.188610408015925,0.775507639381216,0.0358819526028592
"1016",1151,7,3,0,46737.14866,1252.2,0,0,0.973906709822804,0.0260932901771957
"1017",1152,7,2,0,10658.449825,1979.850025,0,0,0.843345224555659,0.156654775444341
"1018",1153,6,3,0,10009.300155,2494.50005,0,0,0.800500647075079,0.199499352924921
"1019",1154,5,3,0,7655.05018,2062.44998,0,0,0.787759202877132,0.212240797122868
"1020",1155,7,0,0,42337.74907,0,0,0,1,0
"1021",1156,4,1,0,5550.95016,561.750015,0,0,0.908101166601059,0.0918988333989406
"1022",1157,3,1,1,9482.450105,311,3298.39996,0.251942998401578,0.724301764679582,0.0237552369188396
"1023",1158,4,4,0,12268.79988,3160.5,0,0,0.795162449068946,0.204837550931054
"1024",1159,7,2,0,11329.300005,1226.25,0,0,0.902334027620322,0.0976659723796783
"1025",1160,8,2,1,8094.099855,859.75003,4122.99995,0.315289997363497,0.618964043873644,0.0657459587628583
"1026",1161,3,1,0,3477.79993,237.75,0,0,0.936012163884446,0.0639878361155545
"1027",1162,2,1,0,4239.00009,311,0,0,0.931648353000362,0.0683516469996378
"1028",1163,4,3,0,3665.24999,1385.25004,0,0,0.725720219429441,0.274279780570559
"1029",1164,10,3,0,11024.650175,2004.299955,0,0,0.846165659166584,0.153834340833416
"1030",1165,9,2,0,14235.999885,770.600015,0,0,0.948649259650082,0.0513507403499176
"1031",1166,3,3,0,1565.14999,2030.40004,0,0,0.43530196407808,0.56469803592192
"1032",1167,5,2,0,6105.24997,1483.6,0,0,0.804502657732737,0.195497342267263
"1033",1168,3,2,0,6636.150195,1056.5,0,0,0.86266111506192,0.13733888493808
"1034",1169,6,4,0,8918.800305,3987.09994,0,0,0.691063787545957,0.308936212454043
"1035",1170,6,3,1,5990.95008,1531.750045,4122.99995,0.354036247151076,0.51443451586572,0.131529236983205
"1036",1171,6,2,0,72534.247675,929.25001,0,0,0.987350860777355,0.0126491392226447
"1037",1172,2,3,0,2712.499995,3287.7001,0,0,0.452068256400373,0.547931743599627
"1038",1173,4,3,0,10879.799955,1221,0,0,0.899097579950036,0.100902420049964
"1039",1174,3,0,0,4791.650145,0,0,0,1,0
"1040",1175,6,3,0,5333.550045,1835.150035,0,0,0.744005187199853,0.255994812800147
"1041",1176,5,4,0,4046.2,1451.549985,0,0,0.735973809474714,0.264026190525286
"1042",1177,3,2,0,3333.90011,1928.50003,0,0,0.63353223268955,0.36646776731045
"1043",1178,6,4,0,17521.20045,2166.9,0,0,0.889938594863274,0.110061405136726
"1044",1179,3,5,0,2307.149965,4716.70007,0,0,0.328473693701235,0.671526306298765
"1045",1180,2,2,1,3521.749985,1422.849965,6596.79992,0.571577104537147,0.30514062632508,0.123282269137773
"1046",1181,4,2,0,7252.04994,1279.00003,0,0,0.850077067360092,0.149922932639908
"1047",1182,3,2,1,4044.950065,2004,3298.39996,0.35287005955466,0.432737626619476,0.214392313825864
"1048",1183,9,1,0,11002.09992,46.5,0,0,0.995791321946971,0.00420867805302882
"1049",1184,4,0,0,3274.8999,0,0,0,1,0
"1050",1185,6,0,0,22125.0002,0,0,0,1,0
"1051",1186,4,2,1,4578.750025,914.50002,824.59999,0.130519082509371,0.724732306027267,0.144748611463362
"1052",1187,4,3,0,7588.850175,1500.34998,0,0,0.834930471943161,0.165069528056839
"1053",1188,2,3,0,2490.1,2399.550015,0,0,0.509259352379232,0.490740647620768
"1054",1189,5,2,1,7558.250105,695.25002,824.59999,0.0908339828327615,0.83258060709325,0.0765854100739888
"1055",1190,4,1,1,11503.80007,1267.349965,1649.19998,0.114366154655366,0.797747631509207,0.0878862138354275
"1056",1191,4,2,0,17413.550525,1122,0,0,0.93946767329696,0.0605323267030398
"1057",1192,4,3,0,10758.20029,2076.75,0,0,0.838195711469327,0.161804288530673
"1058",1193,4,3,0,4777.45,911.00002,0,0,0.839850923046345,0.160149076953655
"1059",1194,8,2,0,10262.999995,1995,0,0,0.837249143350159,0.162750856649841
"1060",1195,8,3,0,8958.35001,644.25,0,0,0.93290879560441,0.0670912043955895
"1061",1196,6,3,0,8167.5502,3071.14997,0,0,0.72673441558678,0.27326558441322
"1062",1197,7,0,0,13372.650015,0,0,0,1,0
"1063",1198,6,2,0,6987.74989,426,0,0,0.942539199956744,0.0574608000432558
"1064",1199,5,3,1,6725.2501,1689.50005,3298.39996,0.281598026920531,0.574162376204705,0.144239596874764
"1065",1200,5,2,0,3449.45002,2288.25,0,0,0.601190373839028,0.398809626160972
"1066",1201,1,2,0,598.499985,494,0,0,0.547826080748184,0.452173919251816
"1067",1202,3,2,0,2028.10002,1039.299995,0,0,0.661178851823146,0.338821148176854
"1068",1203,5,1,0,7060.29994,543.149985,0,0,0.92856532358895,0.0714346764110503
"1069",1204,5,1,0,6206.250015,749.00002,0,0,0.89231156087403,0.10768843912597
"1070",1205,8,2,1,17074.449715,399,2473.79997,0.124017095542763,0.855980146869054,0.0200027575881823
"1071",1206,7,1,1,7285.45003,768.75,4122.99995,0.338583578882803,0.598286144759528,0.0631302763576689
"1072",1207,9,4,0,19851.04988,4853.7501,0,0,0.803530079015843,0.196469920984157
"1073",1208,6,1,1,11060.650075,79.25,3298.39996,0.228447944148849,0.766063182520642,0.00548887333050909
"1074",1209,8,1,0,15105.549895,1756.00008,0,0,0.895857730599882,0.104142269400118
"1075",1210,6,2,0,12701.700015,1623.50004,0,0,0.886668246602717,0.113331753397283
"1076",1211,8,2,0,20453.800095,547.29999,0,0,0.973939460895627,0.0260605391043733
"1077",1212,7,2,1,46319.04864,1275.750005,2473.79997,0.049408212700782,0.925111745111303,0.0254800421879153
"1078",1213,7,4,0,6411.900075,4056.00005,0,0,0.612529733607866,0.387470266392134
"1079",1214,7,2,0,10456.95002,1374.50003,0,0,0.883826578805529,0.116173421194471
"1080",1215,5,2,0,36760.19891,1065.250045,0,0,0.971837742196601,0.0281622578033985
"1081",1216,3,3,0,2112.30001,1122.00002,0,0,0.653093402098506,0.346906597901494
"1082",1217,7,4,0,13684.4501,2666.10003,0,0,0.836941264434385,0.163058735565615
"1083",1218,1,2,0,800.650025,890.25,0,0,0.473505241683346,0.526494758316654
"1084",1219,6,2,0,7983.95014,829.5,0,0,0.905882487922034,0.0941175120779659
"1085",1220,8,3,0,10275.750175,4048.05011,0,0,0.717389936367714,0.282610063632286
"1086",1221,4,0,0,9718.45026,0,0,0,1,0
"1087",1222,3,1,0,3504.299995,1097.50005,0,0,0.761506358540618,0.238493641459382
"1088",1223,2,4,0,1720.40001,3865.19999,0,0,0.308006303709539,0.691993696290461
"1089",1224,8,3,0,8827.249955,2675.35,0,0,0.767413453439536,0.232586546560464
"1090",1225,5,1,0,15003.850135,208.85,0,0,0.986271339200363,0.0137286607996365
"1091",1226,5,1,0,8274.69994,936.250025,0,0,0.898354672584523,0.101645327415477
"1092",1227,5,2,0,9277.5999,1307,0,0,0.876518714703614,0.123481285296386
"1093",1228,7,1,0,9431.750125,181.049995,0,0,0.981165738105454,0.0188342618945457
"1094",1229,4,4,0,3184.04994,2678.54996,0,0,0.543112270035688,0.456887729964312
"1095",1230,7,5,0,8001.09997,5051.999975,0,0,0.612965502732156,0.387034497267844
"1096",1231,5,1,0,5333.299935,611.699985,0,0,0.897106813585962,0.102893186414038
"1097",1232,7,4,0,9350.499915,927.85001,0,0,0.909727727040778,0.0902722729592221
"1098",1233,9,0,0,8195.35013,0,0,0,1,0
"1099",1234,8,0,1,7481.84988,0,4947.59994,0.398054621214119,0.601945378785881,0
"1100",1235,7,0,0,10179.55006,0,0,0,1,0
"1101",1236,7,2,0,8192.999885,1472.75,0,0,0.84763210123143,0.15236789876857
"1102",1237,6,3,1,12153.549945,1067,824.59999,0.0587106576872581,0.865320057190262,0.0759692851224803
"1103",1238,7,2,1,11186.90004,1835.29999,824.59999,0.0595516645585237,0.807905077262754,0.132543258178723
"1104",1239,4,3,0,6282.09996,3140.5,0,0,0.666705578785921,0.333294421214079
"1105",1240,7,2,0,13097.40009,1843.000015,0,0,0.876643195493592,0.123356804506408
"1106",1241,3,4,1,3118.39988,2563.35003,2473.79997,0.303327182887636,0.382365373994868,0.314307443117496
"1107",1242,5,2,0,6104.050045,950.25002,0,0,0.865294924904786,0.134705075095214
"1108",1243,3,3,0,1744.750035,993.80001,0,0,0.637107230589244,0.362892769410756
"1109",1244,3,1,0,4677.699965,475.5,0,0,0.907727236817988,0.0922727631820125
"1110",1245,6,2,0,37428.44889,846.75003,0,0,0.977877318632104,0.0221226813678961
"1111",1246,5,2,1,7028.0499,520.59999,3298.39996,0.304082677374254,0.647922706836274,0.047994615789472
"1112",1247,5,2,1,17684.350125,750.25,7421.39991,0.287028152071241,0.6839553721017,0.0290164758270585
"1113",1248,6,2,0,10207.20024,1782.00006,0,0,0.851366228321333,0.148633771678666
"1114",1249,5,2,0,7601.900065,1932.750035,0,0,0.797291980856225,0.202708019143775
"1115",1250,5,0,0,46713.19847,0,0,0,1,0
"1116",1251,4,1,0,4617.90009,1793.75,0,0,0.720235824659608,0.279764175340392
"1117",1252,6,0,0,5058.149985,0,0,0,1,0
"1118",1253,4,5,0,4999.2999,1974.000045,0,0,0.71692024427898,0.28307975572102
"1119",1254,10,2,0,78518.948515,1655.50004,0,0,0.979351276250259,0.0206487237497408
"1120",1255,5,1,0,6345.050085,626.55,0,0,0.910128235647355,0.089871764352645
"1121",1256,4,0,1,2910.44999,0,3298.39996,0.531241693157684,0.468758306842316,0
"1122",1257,6,0,0,48372.899,0,0,0,1,0
"1123",1258,4,3,0,5274.750115,872.599995,0,0,0.858052660189221,0.141947339810779
"1124",1259,6,3,1,9408.79988,2390.849995,3298.39996,0.218465298236976,0.623179813474235,0.158354888288789
"1125",1260,7,1,1,22281.249285,237.75,2473.79997,0.0989805081359623,0.891506751911452,0.009512739952586
"1126",1261,5,3,0,8362.04993,524.799995,0,0,0.940946454657273,0.0590535453427273
"1127",1262,3,3,0,26558.799035,1580.000035,0,0,0.943849770167181,0.0561502298328185
"1128",1263,7,3,1,9519.949825,641.00002,4122.99995,0.28864564837964,0.666478807446691,0.0448755441736695
"1129",1264,5,1,0,7094.45009,1537.5,0,0,0.821882658730711,0.178117341269289
"1130",1265,5,1,1,74471.94734,2195.0001,2473.79997,0.0312582336022697,0.941006368744376,0.0277353976533541
"1131",1266,8,3,1,15712.40019,1862.10003,2473.79997,0.123392005634169,0.783727300623585,0.0928806937422459
"1132",1267,7,1,1,8702.300215,181.049995,1649.19998,0.15658126002246,0.82622917128487,0.0171895686926701
"1133",1268,6,2,1,7208.550215,1798.100015,3298.39996,0.268052540141651,0.585820464256067,0.146126995602283
"1134",1269,7,1,1,8261.000195,158.5,3298.39996,0.281483876494082,0.704989809242832,0.0135263142630865
"1135",1270,4,1,1,8021.449925,155.5,8245.9999,0.502102240332455,0.488429302316279,0.00946845735126637
"1136",1271,4,2,0,9388.400295,1911.75,0,0,0.830820834228559,0.169179165771441
"1137",1272,9,4,0,16559.250105,2101.00004,0,0,0.887407723708197,0.112592276291803
"1138",1273,6,0,0,46956.898545,0,0,0,1,0
"1139",1274,3,2,0,3207.549975,1068.500005,0,0,0.750119851265162,0.249880148734838
"1140",1275,7,3,0,5367.449885,2494.60007,0,0,0.68270360983734,0.31729639016266
"1141",1276,6,3,0,4118.85006,1434.949985,0,0,0.741627359038274,0.258372640961726
"1142",1277,2,3,0,2903.1499,2157.250025,0,0,0.573699696274499,0.426300303725501
"1143",1278,7,2,0,11936.40005,731.75,0,0,0.942237027733974,0.0577629722660255
"1144",1279,9,3,0,13087.800085,2178.25006,0,0,0.857314102907396,0.142685897092604
"1145",1280,5,6,0,13082.40037,1642.85,0,0,0.888433136366428,0.111566863633572
"1146",1281,3,0,0,8103.45003,0,0,0,1,0
"1147",1282,9,5,0,12499.650055,2919.750045,0,0,0.810644381359558,0.189355618640442
"1148",1283,5,1,0,11377.85024,374.50001,0,0,0.968134032594885,0.0318659674051154
"1149",1284,6,1,0,10683.19986,1025,0,0,0.912454518008202,0.0875454819917978
"1150",1285,7,4,0,6229.000005,1891.499975,0,0,0.767070995670392,0.232929004329608
"1151",1286,2,1,1,3739.150085,521.8,3298.39996,0.436333803880622,0.494639097639511,0.0690270984798667
"1152",1287,9,3,0,10740.90003,1308.69998,0,0,0.891390587329546,0.108609412670454
"1153",1288,4,1,1,5137.000005,379.70001,824.59999,0.1300364261823,0.810086260064903,0.0598773137527973
"1154",1289,3,3,0,1793.34998,2547.5,0,0,0.413133369792245,0.586866630207755
"1155",1290,5,2,0,10804.350185,1390.50004,0,0,0.885976456098705,0.114023543901295
"1156",1291,6,1,1,14890.900035,569.550015,3298.39996,0.175831671890424,0.793806658034044,0.0303616700755315
"1157",1292,7,2,1,22988.8494,2325.5,2473.79997,0.0890235595419214,0.827289687193732,0.0836867532643466
"1158",1293,4,1,0,10933.4001,1244,0,0,0.8978435470803,0.1021564529197
"1159",1294,9,2,0,9317.549925,3504.85,0,0,0.726661933764322,0.273338066235678
"1160",1295,4,4,0,9122.500295,1059.00001,0,0,0.895987823181625,0.104012176818375
"1161",1296,9,5,0,16749.9001,2022.50002,0,0,0.892262043901076,0.107737956098924
"1162",1297,6,2,0,10295.200135,1038.95,0,0,0.908334547573028,0.0916654524269719
"1163",1298,5,1,1,11481.050165,1793.75,824.59999,0.0584847568644668,0.814293518786934,0.127221724348599
"1164",1299,8,3,0,20046.95062,1945.25001,0,0,0.911548187344815,0.0884518126551849
"1165",1300,6,3,1,8541.450095,1695.15,824.59999,0.0745488720630082,0.77219922154586,0.153251906391132
"1166",1301,7,2,0,11096.70021,1342,0,0,0.892110913733486,0.107889086266514
"1167",1302,8,4,0,13588.65017,1473.300005,0,0,0.902183980966462,0.097816019033538
"1168",1303,5,4,1,6857.599915,1725.500005,3298.39996,0.277608045559312,0.577166181396284,0.145225773044405
"1169",1304,9,2,0,59292.49832,441.34999,0,0,0.99261139199153,0.00738860800847003
"1170",1305,6,1,1,38325.9488,705,4947.59994,0.112500300299814,0.871469157078875,0.0160305426213116
"1171",1306,8,3,1,6151.74994,1801.5,2473.79997,0.237248310054363,0.589979907365764,0.172771782579873
"1172",1307,10,3,0,13944.600115,4155.25,0,0,0.770426275709521,0.229573724290479
"1173",1308,8,2,0,48672.2985,1792.75007,0,0,0.96447541177904,0.0355245882209601
"1174",1309,4,3,0,4744.350095,2353.050075,0,0,0.668463096536939,0.331536903463061
"1175",1310,8,4,0,92181.547815,4068.900055,0,0,0.95772591042386,0.0422740895761403
"1176",1311,4,2,0,4356.1,346.75,0,0,0.926268114015969,0.073731885984031
"1177",1312,13,1,0,25720.550295,749.00002,0,0,0.971703334167504,0.0282966658324962
"1178",1313,7,3,0,18901.350485,1699.25,0,0,0.917514540353458,0.082485459646542
"1179",1314,5,1,0,5053.500085,561.750015,0,0,0.899959929656562,0.100040070343438
"1180",1315,10,1,0,14889.850185,189.850005,0,0,0.987410226820962,0.0125897731790383
"1181",1316,6,1,0,11051.99994,1461.95,0,0,0.883174376834689,0.116825623165311
"1182",1317,10,2,0,41092.7994,222.75,0,0,0.994608567398114,0.0053914326018862
"1183",1318,4,2,1,11751.45022,1683.50003,2473.79997,0.155499328092411,0.738678403865216,0.105822268042373
"1184",1319,6,2,1,10014.94993,1568.149985,5772.19993,0.332590043476716,0.577054272726107,0.0903556837971761
"1185",1320,12,3,0,62798.198435,4296.649995,0,0,0.935961551511921,0.0640384484880787
"1186",1321,9,1,0,19536.75051,466.5,0,0,0.976678790291268,0.0233212097087315
"1187",1322,9,2,0,95889.996745,1526.50002,0,0,0.984330169214744,0.0156698307852561
"1188",1323,4,2,1,10808.250145,1724.750005,4122.99995,0.247538420103636,0.648910307403276,0.103551272493088
"1189",1324,7,1,1,10534.24983,2634.00012,3298.39996,0.200307893714126,0.639732422051596,0.159959684234278
"1190",1325,5,2,0,7847.799995,2323.75,0,0,0.771544159823991,0.228455840176009
"1191",1326,4,2,0,21411.69952,1320.649985,0,0,0.941904377956642,0.0580956220433582
"1192",1327,8,4,1,48442.79859,3453.3501,824.59999,0.0156409006064214,0.918856423758965,0.0655026756346132
"1193",1328,3,1,1,1843.94999,125.5,3298.39996,0.626137796502727,0.350038442154185,0.0238237613430884
"1194",1329,5,4,0,10966.30022,3791.35006,0,0,0.743092566359419,0.256907433640581
"1195",1330,6,4,1,48188.548665,1869.85,1649.19998,0.0318947315910497,0.93194327193262,0.0361619964763305
"1196",1331,4,2,0,8765.150045,346.75,0,0,0.96194536833289,0.0380546316671102
"1197",1332,6,1,0,13077.55019,905.249975,0,0,0.935259750241879,0.0647402497581213
"1198",1333,3,1,0,1759.15003,139.5,0,0,0.926526743846521,0.0734732561534787
"1199",1334,4,4,0,9933.54988,1516.85002,0,0,0.867528642383922,0.132471357616078
"1200",1335,4,0,0,6314.34998,0,0,0,1,0
"1201",1336,5,3,0,5359.44995,1945.90001,0,0,0.733633567090604,0.266366432909396
"1202",1337,9,1,0,14447.450035,1025,0,0,0.933753219581814,0.066246780418186
"1203",1338,6,3,1,6987.95006,1220.250025,4122.99995,0.334355126694691,0.566688565603177,0.0989563077021319
"1204",1339,5,0,0,5558.950015,0,0,0,1,0
"1205",1340,3,4,0,4952.849945,3421.24997,0,0,0.591448632721502,0.408551367278498
"1206",1341,11,2,1,19862.300465,992.250005,1649.19998,0.0732855611629838,0.882621788271741,0.044092650565275
"1207",1342,8,1,0,12769.25026,317,0,0,0.975776101350518,0.0242238986494822
"1208",1343,5,1,0,9810.60002,219.50001,0,0,0.978115870296061,0.0218841297039388
"1209",1344,5,2,0,3941.20002,1600.25,0,0,0.711221793172466,0.288778206827534
"1210",1345,5,1,0,10786.0501,155.5,0,0,0.985788119729032,0.0142118802709682
"1211",1346,8,2,0,29371.449165,1665.049965,0,0,0.946351875640814,0.0536481243591857
"1212",1347,9,2,0,12985.400135,2343.750075,0,0,0.847105022594726,0.152894977405274
"1213",1348,10,4,0,52913.298625,1856.90003,0,0,0.966096525563168,0.0339034744368319
"1214",1349,10,1,1,13065.399965,232.5,1649.19998,0.110335783266886,0.874109359880914,0.0155548568521999
"1215",1350,10,2,0,31585.049755,604.950005,0,0,0.98120689625628,0.0187931037437199
"1216",1351,6,3,0,13318.20037,1315.249975,0,0,0.910120310385349,0.0898796896146505
"1217",1352,6,4,0,14315.550295,2535,0,0,0.849559809286929,0.150440190713071
"1218",1353,5,1,0,8193.100045,181.049995,0,0,0.978379895973299,0.0216201040267007
"1219",1354,9,7,1,14788.199905,7638.450025,1649.19998,0.0685001769891828,0.61423376372095,0.317266059289867
"1220",1355,6,1,0,4818.949935,79.25,0,0,0.983820586939761,0.0161794130602388
"1221",1356,4,2,0,3843.600025,1525.54997,0,0,0.715867507627713,0.284132492372287
"1222",1357,3,0,0,12585.800125,0,0,0,1,0
"1223",1358,0,3,0,0,983.75002,0,0,0,1
"1224",1359,5,2,0,13853.350155,1414.5,0,0,0.907354343562458,0.0926456564375418
"1225",1360,5,3,0,8313.8,1156.50002,0,0,0.877881374659976,0.122118625340024
"1226",1361,9,6,1,10550.799935,2345.50002,5772.19993,0.309194630825047,0.56516592120385,0.125639447971103
"1227",1362,3,4,0,6907.00012,2492.94998,0,0,0.734791147455134,0.265208852544866
"1228",1363,6,1,1,5988.29987,1025,2473.79997,0.26075407782364,0.631204474601587,0.108041447574773
"1229",1364,4,3,0,7508.54995,1879.05005,0,0,0.799837013720227,0.200162986279773
"1230",1365,8,2,0,20036.749955,1625.2,0,0,0.924974436586912,0.0750255634130884
"1231",1366,4,2,1,7661.900065,2158.50008,2473.79997,0.201216829631864,0.623212571239329,0.175570599128807
"1232",1367,3,2,0,3595.45,2266.75004,0,0,0.613327756723907,0.386672243276093
"1233",1368,4,1,0,10605.40021,219.50001,0,0,0.979722675910264,0.0202773240897365
"1234",1369,11,2,1,9833.450105,1387.09999,3298.39996,0.227178959050424,0.677283830287272,0.0955372106623036
"1235",1370,3,2,1,9691.500115,1505.30004,824.59999,0.0685943384342773,0.806187299158404,0.125218362407318
"1236",1371,5,2,1,6836.400065,3769.25009,824.59999,0.0721419023677893,0.598097152579857,0.329760945052353
"1237",1372,10,3,0,36977.349605,2049.84999,0,0,0.947476375162142,0.0525236248378584
"1238",1373,5,3,0,10260.20027,1490.25005,0,0,0.873175069089607,0.126824930910393
"1239",1374,6,3,1,9388.900015,2650.2,4947.59994,0.291263161950634,0.552720660273769,0.156016177775597
"1240",1375,5,2,0,10620.600175,1944.750035,0,0,0.845229141846576,0.154770858153423
"1241",1376,9,1,0,17723.099775,2488,0,0,0.876899326226794,0.123100673773206
"1242",1377,3,2,0,50872.99836,1474.00005,0,0,0.971841746522788,0.0281582534772121
"1243",1378,9,3,0,15522.400125,1173.5,0,0,0.929713283428018,0.0702867165719824
"1244",1379,7,4,0,12331.1004,2474.30003,0,0,0.832878547142409,0.167121452857591
"1245",1380,4,0,0,14426.749665,0,0,0,1,0
"1246",1381,6,2,0,10235.049855,1201.650015,0,0,0.894930353278563,0.105069646721437
"1247",1382,8,4,0,13466.10026,1253.34999,0,0,0.914850760815609,0.0851492391843914
"1248",1383,4,2,0,7039.850135,1060.749975,0,0,0.869052914525366,0.130947085474634
"1249",1384,2,3,0,9620.94978,2488.800015,0,0,0.794479650105768,0.205520349894232
"1250",1385,11,2,1,11217.500105,1141.89998,2473.79997,0.166774530163916,0.756242757018489,0.076982712817595
"1251",1386,3,2,0,3518.149985,756,0,0,0.823122725535333,0.176877274464668
"1252",1387,2,0,1,1156.9,0,4947.59994,0.810484067266614,0.189515932733386,0
"1253",1388,6,3,1,7426.250035,1525.850005,4122.99995,0.315332192729182,0.567968890538481,0.116698916732338
"1254",1389,7,3,0,14262.399815,1643.75006,0,0,0.896659463608883,0.103340536391117
"1255",1390,5,2,1,4083.550025,1564.1,2473.79997,0.304600775911075,0.502810462111329,0.192588761977596
"1256",1391,8,3,0,15257.90023,2741.1501,0,0,0.847705848378502,0.152294151621498
"1257",1392,4,3,0,6582.20004,2706.6,0,0,0.708616830123948,0.291383169876052
"1258",1393,9,2,0,52505.44843,1199.75,0,0,0.977660449359222,0.0223395506407777
"1259",1394,8,3,0,19192.850125,2310.749975,0,0,0.89254125056948,0.10745874943052
"1260",1395,5,4,0,12818.150045,2129.55004,0,0,0.857533264121549,0.142466735878451
"1261",1396,3,3,0,4856.400125,2629.75005,0,0,0.648717967376336,0.351282032623664
"1262",1397,6,2,0,6026.35008,2196.25,0,0,0.732900788238262,0.267099211761738
"1263",1398,8,1,0,11906.90022,2087.2,0,0,0.850851432590355,0.149148567409645
