"","CustomerId","StockName","TotalShares","Close","Date","class","value"
"10223",4180,"BK",45,44.970001,"2017-01-26","L",2023.650045
"10224",4180,"BRK-B",20,164.919998,"2017-01-26","T",3298.39996
"10225",4180,"CF",25,36.209999,"2017-01-26","M",905.249975
"10226",4180,"CSCO",45,30.74,"2017-01-26","L",1383.3
"10227",4180,"CSX",10,48.599998,"2017-01-26","L",485.99998
"10228",4180,"DTE",10,98.220001,"2017-01-26","L",982.20001
"10229",4180,"ES",5,54.529999,"2017-01-26","L",272.649995
"10230",4180,"ESS",5,225.380005,"2017-01-26","L",1126.900025
"10231",4180,"ICE",5,58.169998,"2017-01-26","L",290.84999
"10232",4180,"IFF",35,119.699997,"2017-01-26","L",4189.499895
"10233",4180,"ILMN",30,160.130005,"2017-01-26","L",4803.90015
"10234",4180,"KSS",35,40.25,"2017-01-26","M",1408.75
"10235",4180,"MAR",30,85.839996,"2017-01-26","L",2575.19988
"10236",4180,"PWR",35,37.450001,"2017-01-26","M",1310.750035
"10237",4180,"TMO",20,143.100006,"2017-01-26","L",2862.00012
"10238",3126,"BK",15,44.970001,"2017-01-26","L",674.550015
"10239",3126,"BRK-B",20,164.919998,"2017-01-26","T",3298.39996
"10240",3126,"BWA",20,40.779999,"2017-01-26","M",815.59998
"10241",3126,"CSX",15,48.599998,"2017-01-26","L",728.99997
"10242",3126,"DG",50,71.690002,"2017-01-26","L",3584.5001
"10243",3126,"ES",15,54.529999,"2017-01-26","L",817.949985
"10244",3126,"ESS",5,225.380005,"2017-01-26","L",1126.900025
"10245",3126,"FLS",25,51.540001,"2017-01-26","M",1288.500025
"10246",3126,"HRL",35,36.16,"2017-01-26","L",1265.6
"10247",3126,"ILMN",15,160.130005,"2017-01-26","L",2401.950075
"10248",3126,"MUR",40,31.1,"2017-01-26","M",1244
"10249",3126,"PBI",5,15.85,"2017-01-26","M",79.25
"10250",3126,"PCLN",10,1581.439941,"2017-01-26","L",15814.39941
"10251",3126,"PDCO",20,41.77,"2017-01-26","M",835.4
"10252",3126,"PSA",5,218.25,"2017-01-26","L",1091.25
"10253",3126,"UPS",10,116.93,"2017-01-26","L",1169.3
"10254",3126,"VTR",10,60.970001,"2017-01-26","L",609.70001
"10255",4936,"BK",25,44.970001,"2017-01-26","L",1124.250025
"10256",4936,"CF",10,36.209999,"2017-01-26","M",362.09999
"10257",4936,"CFG",15,37.540001,"2017-01-26","L",563.100015
"10258",4936,"DG",15,71.690002,"2017-01-26","L",1075.35003
"10259",4936,"FTI",20,35.25,"2017-01-26","M",705
"10260",4936,"HRL",5,36.16,"2017-01-26","L",180.8
"10261",4936,"MUR",20,31.1,"2017-01-26","M",622
"10262",4936,"NWS",5,12.55,"2017-01-26","M",62.75
"10263",4936,"PWR",15,37.450001,"2017-01-26","M",561.750015
"10264",4936,"PX",35,119.5,"2017-01-26","L",4182.5
"10265",4936,"UPS",25,116.93,"2017-01-26","L",2923.25
"10266",3987,"BK",5,44.970001,"2017-01-26","L",224.850005
"10267",3987,"CSCO",20,30.74,"2017-01-26","L",614.8
"10268",3987,"DG",10,71.690002,"2017-01-26","L",716.90002
"10269",3987,"EQR",35,61.52,"2017-01-26","L",2153.2
"10270",3987,"ESS",10,225.380005,"2017-01-26","L",2253.80005
"10271",3987,"HCN",30,66.139999,"2017-01-26","L",1984.19997
"10272",3987,"HOLX",25,40.169998,"2017-01-26","L",1004.24995
"10273",3987,"HRL",40,36.16,"2017-01-26","L",1446.4
"10274",3987,"IFF",5,119.699997,"2017-01-26","L",598.499985
"10275",3987,"ILMN",5,160.130005,"2017-01-26","L",800.650025
"10276",3987,"MCO",5,104.07,"2017-01-26","L",520.35
"10277",3987,"PBI",50,15.85,"2017-01-26","M",792.5
"10278",3987,"PDCO",35,41.77,"2017-01-26","M",1461.95
"10279",3987,"PSA",10,218.25,"2017-01-26","L",2182.5
"10280",3987,"PX",20,119.5,"2017-01-26","L",2390
"10281",3987,"STX",10,43.900002,"2017-01-26","M",439.00002
"10282",3987,"USB",20,52.950001,"2017-01-26","L",1059.00002
"10283",3987,"VTR",20,60.970001,"2017-01-26","L",1219.40002
"10284",4426,"BK",35,44.970001,"2017-01-26","L",1573.950035
"10285",4426,"BRK-B",20,164.919998,"2017-01-26","T",3298.39996
"10286",4426,"CF",15,36.209999,"2017-01-26","M",543.149985
"10287",4426,"CFG",15,37.540001,"2017-01-26","L",563.100015
"10288",4426,"CSCO",30,30.74,"2017-01-26","L",922.2
"10289",4426,"EA",10,81.699997,"2017-01-26","L",816.99997
"10290",4426,"ES",30,54.529999,"2017-01-26","L",1635.89997
"10291",4426,"ESS",10,225.380005,"2017-01-26","L",2253.80005
"10292",4426,"HCN",20,66.139999,"2017-01-26","L",1322.79998
"10293",4426,"MAR",5,85.839996,"2017-01-26","L",429.19998
"10294",4426,"MUR",5,31.1,"2017-01-26","M",155.5
"10295",4426,"OXY",40,68.550003,"2017-01-26","L",2742.00012
"10296",4426,"PCLN",15,1581.439941,"2017-01-26","L",23721.599115
"10297",4426,"PDCO",20,41.77,"2017-01-26","M",835.4
"10298",4426,"PSA",40,218.25,"2017-01-26","L",8730
"10299",4426,"SBUX",15,58.459999,"2017-01-26","L",876.899985
"10300",4426,"STX",10,43.900002,"2017-01-26","M",439.00002
"10301",4426,"ULTA",10,272.420013,"2017-01-26","L",2724.20013
"10302",4426,"WHR",10,173.940002,"2017-01-26","L",1739.40002
"10303",3469,"CF",45,36.209999,"2017-01-26","M",1629.449955
"10304",3469,"DG",5,71.690002,"2017-01-26","L",358.45001
"10305",3469,"ES",20,54.529999,"2017-01-26","L",1090.59998
"10306",3469,"HOLX",10,40.169998,"2017-01-26","L",401.69998
"10307",3469,"ICE",10,58.169998,"2017-01-26","L",581.69998
"10308",3469,"MAR",15,85.839996,"2017-01-26","L",1287.59994
"10309",3469,"MU",40,23.52,"2017-01-26","L",940.8
"10310",3469,"NWS",10,12.55,"2017-01-26","M",125.5
"10311",3469,"OXY",55,68.550003,"2017-01-26","L",3770.250165
"10312",3469,"PBI",15,15.85,"2017-01-26","M",237.75
"10313",3469,"PCLN",5,1581.439941,"2017-01-26","L",7907.199705
"10314",3469,"PX",5,119.5,"2017-01-26","L",597.5
"10315",3469,"TSS",35,51.25,"2017-01-26","M",1793.75
"10316",3469,"UPS",10,116.93,"2017-01-26","L",1169.3
"10317",3469,"UTX",5,110.360001,"2017-01-26","L",551.800005
"10318",3469,"VTR",20,60.970001,"2017-01-26","L",1219.40002
"10319",3469,"WHR",60,173.940002,"2017-01-26","L",10436.40012
"10320",2066,"BK",20,44.970001,"2017-01-26","L",899.40002
"10321",2066,"BRK-B",35,164.919998,"2017-01-26","T",5772.19993
"10322",2066,"EA",10,81.699997,"2017-01-26","L",816.99997
"10323",2066,"ES",15,54.529999,"2017-01-26","L",817.949985
"10324",2066,"ESS",15,225.380005,"2017-01-26","L",3380.700075
"10325",2066,"KSS",20,40.25,"2017-01-26","M",805
"10326",2066,"PDCO",35,41.77,"2017-01-26","M",1461.95
"10327",2066,"PWR",20,37.450001,"2017-01-26","M",749.00002
"10328",2066,"PX",35,119.5,"2017-01-26","L",4182.5
"10329",2066,"USB",25,52.950001,"2017-01-26","L",1323.750025
"10330",1169,"BK",5,44.970001,"2017-01-26","L",224.850005
"10331",1169,"BWA",25,40.779999,"2017-01-26","M",1019.499975
"10332",1169,"CF",35,36.209999,"2017-01-26","M",1267.349965
"10333",1169,"EQR",10,61.52,"2017-01-26","L",615.2
"10334",1169,"ES",15,54.529999,"2017-01-26","L",817.949985
"10335",1169,"ESS",5,225.380005,"2017-01-26","L",1126.900025
"10336",1169,"FTI",35,35.25,"2017-01-26","M",1233.75
"10337",1169,"MUR",15,31.1,"2017-01-26","M",466.5
"10338",1169,"OXY",10,68.550003,"2017-01-26","L",685.50003
"10339",1169,"ULTA",20,272.420013,"2017-01-26","L",5448.40026
"10340",4102,"BK",35,44.970001,"2017-01-26","L",1573.950035
"10341",4102,"CSCO",15,30.74,"2017-01-26","L",461.1
"10342",4102,"ES",60,54.529999,"2017-01-26","L",3271.79994
"10343",4102,"HRL",35,36.16,"2017-01-26","L",1265.6
"10344",4102,"MAR",20,85.839996,"2017-01-26","L",1716.79992
"10345",4102,"MAT",10,25.99,"2017-01-26","L",259.9
"10346",4102,"MCO",5,104.07,"2017-01-26","L",520.35
"10347",4102,"MU",15,23.52,"2017-01-26","L",352.8
"10348",4102,"NWS",10,12.55,"2017-01-26","M",125.5
"10349",4102,"OXY",40,68.550003,"2017-01-26","L",2742.00012
"10350",4102,"PCLN",30,1581.439941,"2017-01-26","L",47443.19823
"10351",4102,"PWR",20,37.450001,"2017-01-26","M",749.00002
"10352",4102,"SBUX",10,58.459999,"2017-01-26","L",584.59999
"10353",4102,"TMO",30,143.100006,"2017-01-26","L",4293.00018
"10354",4102,"VTR",20,60.970001,"2017-01-26","L",1219.40002
"10355",4061,"BK",10,44.970001,"2017-01-26","L",449.70001
"10356",4061,"BWA",10,40.779999,"2017-01-26","M",407.79999
"10357",4061,"CAH",20,73.089996,"2017-01-26","L",1461.79992
"10358",4061,"CFG",35,37.540001,"2017-01-26","L",1313.900035
"10359",4061,"HRL",5,36.16,"2017-01-26","L",180.8
"10360",4061,"ILMN",25,160.130005,"2017-01-26","L",4003.250125
"10361",4061,"MAR",5,85.839996,"2017-01-26","L",429.19998
"10362",4061,"MUR",15,31.1,"2017-01-26","M",466.5
"10363",4061,"PBI",10,15.85,"2017-01-26","M",158.5
"10364",4061,"PDCO",5,41.77,"2017-01-26","M",208.85
"10365",4061,"PX",15,119.5,"2017-01-26","L",1792.5
"10366",4061,"STX",15,43.900002,"2017-01-26","M",658.50003
"10367",4061,"UTX",15,110.360001,"2017-01-26","L",1655.400015
"10368",4061,"VTR",15,60.970001,"2017-01-26","L",914.550015
"10369",3188,"CAH",5,73.089996,"2017-01-26","L",365.44998
"10370",3188,"CF",35,36.209999,"2017-01-26","M",1267.349965
"10371",3188,"DG",15,71.690002,"2017-01-26","L",1075.35003
"10372",3188,"EA",20,81.699997,"2017-01-26","L",1633.99994
"10373",3188,"ES",20,54.529999,"2017-01-26","L",1090.59998
"10374",3188,"HOLX",55,40.169998,"2017-01-26","L",2209.34989
"10375",3188,"HRL",25,36.16,"2017-01-26","L",904
"10376",3188,"ICE",35,58.169998,"2017-01-26","L",2035.94993
"10377",3188,"ILMN",5,160.130005,"2017-01-26","L",800.650025
"10378",3188,"MAR",5,85.839996,"2017-01-26","L",429.19998
"10379",3188,"MAT",25,25.99,"2017-01-26","L",649.75
"10380",3188,"MUR",25,31.1,"2017-01-26","M",777.5
"10381",3188,"NWS",10,12.55,"2017-01-26","M",125.5
"10382",3188,"OXY",10,68.550003,"2017-01-26","L",685.50003
"10383",3188,"PBI",10,15.85,"2017-01-26","M",158.5
"10384",3188,"PCLN",20,1581.439941,"2017-01-26","L",31628.79882
"10385",3188,"PFG",25,58.57,"2017-01-26","L",1464.25
"10386",3188,"SBUX",20,58.459999,"2017-01-26","L",1169.19998
"10387",3188,"STX",35,43.900002,"2017-01-26","M",1536.50007
"10388",3188,"TRIP",20,52.18,"2017-01-26","M",1043.6
"10389",3188,"TSS",25,51.25,"2017-01-26","M",1281.25
"10390",3188,"USB",20,52.950001,"2017-01-26","L",1059.00002
"10391",3188,"WHR",20,173.940002,"2017-01-26","L",3478.80004
"10392",3970,"BWA",25,40.779999,"2017-01-26","M",1019.499975
"10393",3970,"CSCO",25,30.74,"2017-01-26","L",768.5
"10394",3970,"EQR",10,61.52,"2017-01-26","L",615.2
"10395",3970,"ES",25,54.529999,"2017-01-26","L",1363.249975
"10396",3970,"ESS",25,225.380005,"2017-01-26","L",5634.500125
"10397",3970,"HRL",65,36.16,"2017-01-26","L",2350.4
"10398",3970,"KSS",5,40.25,"2017-01-26","M",201.25
"10399",3970,"MAR",25,85.839996,"2017-01-26","L",2145.9999
"10400",3970,"MU",15,23.52,"2017-01-26","L",352.8
"10401",3970,"MUR",35,31.1,"2017-01-26","M",1088.5
"10402",3970,"NWS",10,12.55,"2017-01-26","M",125.5
"10403",3970,"OXY",5,68.550003,"2017-01-26","L",342.750015
"10404",3970,"PSA",30,218.25,"2017-01-26","L",6547.5
"10405",3970,"PWR",35,37.450001,"2017-01-26","M",1310.750035
"10406",3970,"USB",25,52.950001,"2017-01-26","L",1323.750025
"10407",3693,"CFG",5,37.540001,"2017-01-26","L",187.700005
"10408",3693,"EA",10,81.699997,"2017-01-26","L",816.99997
"10409",3693,"EQR",15,61.52,"2017-01-26","L",922.8
"10410",3693,"ES",70,54.529999,"2017-01-26","L",3817.09993
"10411",3693,"HOLX",15,40.169998,"2017-01-26","L",602.54997
"10412",3693,"HRL",10,36.16,"2017-01-26","L",361.6
"10413",3693,"ILMN",15,160.130005,"2017-01-26","L",2401.950075
"10414",3693,"MAR",20,85.839996,"2017-01-26","L",1716.79992
"10415",3693,"NWS",15,12.55,"2017-01-26","M",188.25
"10416",3693,"OXY",10,68.550003,"2017-01-26","L",685.50003
"10417",3693,"PBI",20,15.85,"2017-01-26","M",317
"10418",3693,"PSA",30,218.25,"2017-01-26","L",6547.5
"10419",3693,"STX",35,43.900002,"2017-01-26","M",1536.50007
"10420",3693,"TRIP",35,52.18,"2017-01-26","M",1826.3
"10421",3693,"USB",20,52.950001,"2017-01-26","L",1059.00002
"10422",3693,"VTR",10,60.970001,"2017-01-26","L",609.70001
"10423",4327,"BK",15,44.970001,"2017-01-26","L",674.550015
"10424",4327,"CF",10,36.209999,"2017-01-26","M",362.09999
"10425",4327,"CSCO",5,30.74,"2017-01-26","L",153.7
"10426",4327,"EA",10,81.699997,"2017-01-26","L",816.99997
"10427",4327,"HCN",15,66.139999,"2017-01-26","L",992.099985
"10428",4327,"HOLX",5,40.169998,"2017-01-26","L",200.84999
"10429",4327,"KIM",25,25.08,"2017-01-26","L",627
"10430",4327,"MU",5,23.52,"2017-01-26","L",117.6
"10431",4327,"PCLN",25,1581.439941,"2017-01-26","L",39535.998525
"10432",4327,"PWR",25,37.450001,"2017-01-26","M",936.250025
"10433",4327,"PX",15,119.5,"2017-01-26","L",1792.5
"10434",4327,"STX",15,43.900002,"2017-01-26","M",658.50003
"10435",4327,"USB",5,52.950001,"2017-01-26","L",264.750005
"10436",4327,"UTX",15,110.360001,"2017-01-26","L",1655.400015
"10437",4327,"VTR",20,60.970001,"2017-01-26","L",1219.40002
"10438",4327,"WHR",15,173.940002,"2017-01-26","L",2609.10003
"10439",3836,"BK",5,44.970001,"2017-01-26","L",224.850005
"10440",3836,"BRK-B",10,164.919998,"2017-01-26","T",1649.19998
"10441",3836,"CF",5,36.209999,"2017-01-26","M",181.049995
"10442",3836,"EA",25,81.699997,"2017-01-26","L",2042.499925
"10443",3836,"EQR",20,61.52,"2017-01-26","L",1230.4
"10444",3836,"ES",5,54.529999,"2017-01-26","L",272.649995
"10445",3836,"ESS",90,225.380005,"2017-01-26","L",20284.20045
"10446",3836,"ILMN",45,160.130005,"2017-01-26","L",7205.850225
"10447",3836,"KSS",20,40.25,"2017-01-26","M",805
"10448",3836,"MU",20,23.52,"2017-01-26","L",470.4
"10449",3836,"OXY",40,68.550003,"2017-01-26","L",2742.00012
"10450",3836,"PSA",10,218.25,"2017-01-26","L",2182.5
"10451",3836,"PX",30,119.5,"2017-01-26","L",3585
"10452",3836,"STX",20,43.900002,"2017-01-26","M",878.00004
"10453",3836,"ULTA",10,272.420013,"2017-01-26","L",2724.20013
"10454",3836,"USB",5,52.950001,"2017-01-26","L",264.750005
"10455",3836,"UTX",10,110.360001,"2017-01-26","L",1103.60001
"10456",3836,"WHR",20,173.940002,"2017-01-26","L",3478.80004
"10457",5729,"BK",20,44.970001,"2017-01-26","L",899.40002
"10458",5729,"HOLX",5,40.169998,"2017-01-26","L",200.84999
"10459",5729,"IFF",10,119.699997,"2017-01-26","L",1196.99997
"10460",5729,"NWS",15,12.55,"2017-01-26","M",188.25
"10461",5729,"PWR",5,37.450001,"2017-01-26","M",187.250005
"10462",5729,"STX",25,43.900002,"2017-01-26","M",1097.50005
"10463",5729,"VTR",5,60.970001,"2017-01-26","L",304.850005
"10464",3335,"BK",30,44.970001,"2017-01-26","L",1349.10003
"10465",3335,"BRK-B",15,164.919998,"2017-01-26","T",2473.79997
"10466",3335,"CF",25,36.209999,"2017-01-26","M",905.249975
"10467",3335,"CSCO",50,30.74,"2017-01-26","L",1537
"10468",3335,"EQR",5,61.52,"2017-01-26","L",307.6
"10469",3335,"HCN",15,66.139999,"2017-01-26","L",992.099985
"10470",3335,"HRL",70,36.16,"2017-01-26","L",2531.2
"10471",3335,"KSS",20,40.25,"2017-01-26","M",805
"10472",3335,"MU",20,23.52,"2017-01-26","L",470.4
"10473",3335,"MUR",30,31.1,"2017-01-26","M",933
"10474",3335,"OXY",15,68.550003,"2017-01-26","L",1028.250045
"10475",3335,"TSS",35,51.25,"2017-01-26","M",1793.75
"10476",3335,"UPS",25,116.93,"2017-01-26","L",2923.25
"10477",3335,"USB",30,52.950001,"2017-01-26","L",1588.50003
"10478",3335,"VTR",5,60.970001,"2017-01-26","L",304.850005
"10479",4016,"BK",15,44.970001,"2017-01-26","L",674.550015
"10480",4016,"BRK-B",45,164.919998,"2017-01-26","T",7421.39991
"10481",4016,"CHRW",5,75.75,"2017-01-26","L",378.75
"10482",4016,"CSCO",30,30.74,"2017-01-26","L",922.2
"10483",4016,"DG",10,71.690002,"2017-01-26","L",716.90002
"10484",4016,"ESS",70,225.380005,"2017-01-26","L",15776.60035
"10485",4016,"HCN",15,66.139999,"2017-01-26","L",992.099985
"10486",4016,"HOLX",15,40.169998,"2017-01-26","L",602.54997
"10487",4016,"MCO",25,104.07,"2017-01-26","L",2601.75
"10488",4016,"MU",5,23.52,"2017-01-26","L",117.6
"10489",4016,"PBI",50,15.85,"2017-01-26","M",792.5
"10490",4016,"PX",55,119.5,"2017-01-26","L",6572.5
"10491",4016,"SPLS",5,9.3,"2017-01-26","M",46.5
"10492",4016,"TSS",20,51.25,"2017-01-26","M",1025
"10493",4016,"ULTA",30,272.420013,"2017-01-26","L",8172.60039
"10494",4016,"UPS",45,116.93,"2017-01-26","L",5261.85
"10495",4016,"WHR",35,173.940002,"2017-01-26","L",6087.90007
"10496",2035,"BK",30,44.970001,"2017-01-26","L",1349.10003
"10497",2035,"BRK-B",5,164.919998,"2017-01-26","T",824.59999
"10498",2035,"ESS",30,225.380005,"2017-01-26","L",6761.40015
"10499",2035,"IFF",15,119.699997,"2017-01-26","L",1795.499955
"10500",2035,"KIM",25,25.08,"2017-01-26","L",627
"10501",2035,"OXY",15,68.550003,"2017-01-26","L",1028.250045
"10502",2035,"PBI",20,15.85,"2017-01-26","M",317
"10503",2035,"PSA",10,218.25,"2017-01-26","L",2182.5
"10504",2035,"PWR",15,37.450001,"2017-01-26","M",561.750015
"10505",2035,"TMO",25,143.100006,"2017-01-26","L",3577.50015
"10506",2035,"TRIP",5,52.18,"2017-01-26","M",260.9
"10507",462,"BK",5,44.970001,"2017-01-26","L",224.850005
"10508",462,"CSCO",5,30.74,"2017-01-26","L",153.7
"10509",462,"XL",5,37.970001,"2017-01-26","M",189.850005
"10510",3419,"BK",5,44.970001,"2017-01-26","L",224.850005
"10511",3419,"BRK-B",15,164.919998,"2017-01-26","T",2473.79997
"10512",3419,"CF",35,36.209999,"2017-01-26","M",1267.349965
"10513",3419,"CSCO",55,30.74,"2017-01-26","L",1690.7
"10514",3419,"EA",25,81.699997,"2017-01-26","L",2042.499925
"10515",3419,"EQR",25,61.52,"2017-01-26","L",1538
"10516",3419,"IFF",5,119.699997,"2017-01-26","L",598.499985
"10517",3419,"KSS",40,40.25,"2017-01-26","M",1610
"10518",3419,"MAR",65,85.839996,"2017-01-26","L",5579.59974
"10519",3419,"MUR",20,31.1,"2017-01-26","M",622
"10520",3419,"PBI",25,15.85,"2017-01-26","M",396.25
"10521",3419,"PCLN",30,1581.439941,"2017-01-26","L",47443.19823
"10522",3419,"PDCO",25,41.77,"2017-01-26","M",1044.25
"10523",3419,"PX",20,119.5,"2017-01-26","L",2390
"10524",3419,"SBUX",10,58.459999,"2017-01-26","L",584.59999
"10525",3419,"STX",35,43.900002,"2017-01-26","M",1536.50007
"10526",3419,"TSS",40,51.25,"2017-01-26","M",2050
"10527",3419,"ULTA",40,272.420013,"2017-01-26","L",10896.80052
"10528",3419,"USB",25,52.950001,"2017-01-26","L",1323.750025
"10529",3419,"UTX",15,110.360001,"2017-01-26","L",1655.400015
"10530",3419,"WHR",20,173.940002,"2017-01-26","L",3478.80004
"10531",3419,"XL",30,37.970001,"2017-01-26","M",1139.10003
"10532",4351,"BK",10,44.970001,"2017-01-26","L",449.70001
"10533",4351,"CSCO",10,30.74,"2017-01-26","L",307.4
"10534",4351,"HRL",15,36.16,"2017-01-26","L",542.4
"10535",4351,"IFF",10,119.699997,"2017-01-26","L",1196.99997
"10536",4351,"ILMN",20,160.130005,"2017-01-26","L",3202.6001
"10537",4351,"MCO",10,104.07,"2017-01-26","L",1040.7
"10538",4351,"MUR",20,31.1,"2017-01-26","M",622
"10539",4351,"PX",5,119.5,"2017-01-26","L",597.5
"10540",4351,"STX",10,43.900002,"2017-01-26","M",439.00002
"10541",4351,"TSS",10,51.25,"2017-01-26","M",512.5
"10542",4351,"UPS",30,116.93,"2017-01-26","L",3507.9
"10543",4351,"WHR",20,173.940002,"2017-01-26","L",3478.80004
"10544",5231,"DG",15,71.690002,"2017-01-26","L",1075.35003
"10545",5231,"ILMN",20,160.130005,"2017-01-26","L",3202.6001
"10546",5231,"MAR",10,85.839996,"2017-01-26","L",858.39996
"10547",5231,"MUR",5,31.1,"2017-01-26","M",155.5
"10548",5231,"PWR",5,37.450001,"2017-01-26","M",187.250005
"10549",5231,"STX",25,43.900002,"2017-01-26","M",1097.50005
"10550",5231,"TSS",45,51.25,"2017-01-26","M",2306.25
"10551",5231,"ULTA",10,272.420013,"2017-01-26","L",2724.20013
"10552",5231,"USB",10,52.950001,"2017-01-26","L",529.50001
"10553",1006,"BK",20,44.970001,"2017-01-26","L",899.40002
"10554",1006,"CSCO",35,30.74,"2017-01-26","L",1075.9
"10555",1006,"DG",35,71.690002,"2017-01-26","L",2509.15007
"10556",1006,"HCN",30,66.139999,"2017-01-26","L",1984.19997
"10557",1006,"HOLX",5,40.169998,"2017-01-26","L",200.84999
"10558",1006,"MU",5,23.52,"2017-01-26","L",117.6
"10559",1006,"UTX",20,110.360001,"2017-01-26","L",2207.20002
"10560",1549,"BK",25,44.970001,"2017-01-26","L",1124.250025
"10561",1549,"CAH",10,73.089996,"2017-01-26","L",730.89996
"10562",1549,"CSX",10,48.599998,"2017-01-26","L",485.99998
"10563",1549,"ES",15,54.529999,"2017-01-26","L",817.949985
"10564",1549,"IFF",15,119.699997,"2017-01-26","L",1795.499955
"10565",1549,"MAR",20,85.839996,"2017-01-26","L",1716.79992
"10566",1549,"OXY",25,68.550003,"2017-01-26","L",1713.750075
"10567",1549,"PWR",10,37.450001,"2017-01-26","M",374.50001
"10568",1549,"SPLS",5,9.3,"2017-01-26","M",46.5
"10569",1549,"STX",40,43.900002,"2017-01-26","M",1756.00008
"10570",1549,"UPS",25,116.93,"2017-01-26","L",2923.25
"10571",698,"BK",30,44.970001,"2017-01-26","L",1349.10003
"10572",698,"BWA",20,40.779999,"2017-01-26","M",815.59998
"10573",698,"KSS",5,40.25,"2017-01-26","M",201.25
"10574",698,"PWR",15,37.450001,"2017-01-26","M",561.750015
"10575",4466,"BK",5,44.970001,"2017-01-26","L",224.850005
"10576",4466,"CSCO",15,30.74,"2017-01-26","L",461.1
"10577",4466,"EQR",30,61.52,"2017-01-26","L",1845.6
"10578",4466,"ES",10,54.529999,"2017-01-26","L",545.29999
"10579",4466,"HOLX",20,40.169998,"2017-01-26","L",803.39996
"10580",4466,"ICE",25,58.169998,"2017-01-26","L",1454.24995
"10581",4466,"IFF",30,119.699997,"2017-01-26","L",3590.99991
"10582",4466,"KSS",10,40.25,"2017-01-26","M",402.5
"10583",4466,"MCO",15,104.07,"2017-01-26","L",1561.05
"10584",4466,"MUR",25,31.1,"2017-01-26","M",777.5
"10585",4466,"NWS",30,12.55,"2017-01-26","M",376.5
"10586",4466,"PCLN",5,1581.439941,"2017-01-26","L",7907.199705
"10587",4466,"TMO",15,143.100006,"2017-01-26","L",2146.50009
"10588",4466,"TSS",35,51.25,"2017-01-26","M",1793.75
"10589",4466,"ULTA",25,272.420013,"2017-01-26","L",6810.500325
"10590",4466,"USB",40,52.950001,"2017-01-26","L",2118.00004
"10591",4466,"UTX",5,110.360001,"2017-01-26","L",551.800005
"10592",1540,"BK",15,44.970001,"2017-01-26","L",674.550015
"10593",1540,"CFG",10,37.540001,"2017-01-26","L",375.40001
"10594",1540,"DG",5,71.690002,"2017-01-26","L",358.45001
"10595",1540,"HCN",50,66.139999,"2017-01-26","L",3306.99995
"10596",1540,"MAT",5,25.99,"2017-01-26","L",129.95
"10597",1540,"OXY",40,68.550003,"2017-01-26","L",2742.00012
"10598",1540,"PSA",15,218.25,"2017-01-26","L",3273.75
"10599",1540,"PX",10,119.5,"2017-01-26","L",1195
"10600",1540,"UPS",5,116.93,"2017-01-26","L",584.65
"10601",1041,"BK",30,44.970001,"2017-01-26","L",1349.10003
"10602",1041,"CF",20,36.209999,"2017-01-26","M",724.19998
"10603",1041,"DTE",10,98.220001,"2017-01-26","L",982.20001
"10604",1041,"EA",5,81.699997,"2017-01-26","L",408.499985
"10605",1041,"FTI",35,35.25,"2017-01-26","M",1233.75
"10606",1041,"KIM",10,25.08,"2017-01-26","L",250.8
"10607",1041,"MAR",40,85.839996,"2017-01-26","L",3433.59984
"10608",1041,"PCLN",20,1581.439941,"2017-01-26","L",31628.79882
"10609",1041,"PX",20,119.5,"2017-01-26","L",2390
"10610",1041,"ULTA",5,272.420013,"2017-01-26","L",1362.100065
"10611",1041,"UPS",20,116.93,"2017-01-26","L",2338.6
"10612",1041,"USB",10,52.950001,"2017-01-26","L",529.50001
"10613",4059,"BK",15,44.970001,"2017-01-26","L",674.550015
"10614",4059,"CSCO",20,30.74,"2017-01-26","L",614.8
"10615",4059,"DTE",5,98.220001,"2017-01-26","L",491.100005
"10616",4059,"EA",35,81.699997,"2017-01-26","L",2859.499895
"10617",4059,"ES",35,54.529999,"2017-01-26","L",1908.549965
"10618",4059,"ESS",25,225.380005,"2017-01-26","L",5634.500125
"10619",4059,"HRL",5,36.16,"2017-01-26","L",180.8
"10620",4059,"MCO",10,104.07,"2017-01-26","L",1040.7
"10621",4059,"MU",15,23.52,"2017-01-26","L",352.8
"10622",4059,"MUR",25,31.1,"2017-01-26","M",777.5
"10623",4059,"PWR",5,37.450001,"2017-01-26","M",187.250005
"10624",4059,"PX",15,119.5,"2017-01-26","L",1792.5
"10625",4059,"TSS",10,51.25,"2017-01-26","M",512.5
"10626",4059,"UTX",25,110.360001,"2017-01-26","L",2759.000025
"10627",4059,"VTR",15,60.970001,"2017-01-26","L",914.550015
"10628",4128,"BK",40,44.970001,"2017-01-26","L",1798.80004
"10629",4128,"DG",10,71.690002,"2017-01-26","L",716.90002
"10630",4128,"IFF",5,119.699997,"2017-01-26","L",598.499985
"10631",4128,"MU",40,23.52,"2017-01-26","L",940.8
"10632",4128,"NWS",20,12.55,"2017-01-26","M",251
"10633",4128,"PBI",10,15.85,"2017-01-26","M",158.5
"10634",4128,"PDCO",10,41.77,"2017-01-26","M",417.7
"10635",4128,"PX",5,119.5,"2017-01-26","L",597.5
"10636",4128,"SBUX",5,58.459999,"2017-01-26","L",292.299995
"10637",4128,"STX",35,43.900002,"2017-01-26","M",1536.50007
"10638",4128,"TSS",5,51.25,"2017-01-26","M",256.25
